GEOID,POP,BPOP,VAP,BVAP,BVAP_TOT,HVAP,INTPTLAT,INTPTLON
0500000US13063,297595,207981,220578,153694,312456,27378,33.5426863,-84.3555727
0500000US13065,6749,1965,5034,1360,2764,156,30.9176531,-82.7026143
0500000US13067,766149,203840,591848,155087,320940,74505,33.9399286,-84.5741213
0500000US13069,43092,11972,32419,8935,18120,3324,31.5492452,-82.8449401
0500000US13071,45898,10068,34193,7207,14664,5467,31.1897075,-83.769773
0500000US13073,156010,28315,114823,20435,42655,7355,33.5520746,-82.2496077
0500000US13075,17229,4772,12938,3487,7078,704,31.1525157,-83.4294448
0500000US13077,146158,25867,111155,19021,39162,7384,33.3528965,-84.7621381
0500000US13079,12130,2268,9606,1846,3773,287,32.7094283,-83.9791874
0500000US13081,20128,8879,15570,6436,13034,414,31.9202675,-83.7565301
0500000US13083,16251,142,12987,110,247,243,34.8524237,-85.5062006
0500000US13085,26798,209,21441,155,397,1047,34.4426077,-84.1732611
0500000US13087,29367,12241,22443,9023,18212,1196,30.8806431,-84.5838902
0500000US13089,764382,388963,595276,301682,615624,55506,33.7706611,-84.2263432
0500000US13091,19925,5870,15709,4612,9331,406,32.164369,-83.1678658
0500000US13093,11208,5561,9187,4479,9003,493,32.1519954,-83.807167
0500000US13095,85790,59988,66266,44775,90379,1591,31.5325876,-84.20904
0500000US13097,144237,69870,108428,51030,104362,10212,33.7012421,-84.7673139
0500000US13099,10854,5562,8315,4013,8088,113,31.3241906,-84.9067225
0500000US13101,3697,157,2709,107,225,667,30.7140081,-82.8973758
0500000US13103,64769,8845,47295,6327,13149,2054,32.361688,-81.3433553
0500000US13105,19637,5280,15493,3996,8110,660,34.116413,-82.8419087
0500000US13107,22768,7264,17320,5282,10685,589,32.5910995,-82.2997628
0500000US13109,10774,3114,8127,2327,4736,731,32.1530834,-81.890153
0500000US13111,25319,85,21188,65,198,505,34.8665427,-84.3173308
0500000US13113,119194,29559,91798,22380,46084,6168,33.4127172,-84.4939407
0500000US13115,98584,14087,76295,10411,21470,7167,34.2636918,-85.2136851
0500000US13117,251283,10721,181193,7469,16157,16204,34.225143,-84.1274075
0500000US13119,23424,1904,18307,1428,2947,678,34.3752657,-83.2275325
0500000US13121,1066710,453834,847182,352132,720283,61914,33.7900338,-84.4681816
0500000US13123,31353,146,25417,103,254,2158,34.6905055,-84.4546244
0500000US13125,2884,196,2236,156,319,31,33.2274908,-82.6069126
0500000US13127,84499,20676,66468,14952,30563,4116,31.2127098,-81.4964503
0500000US13129,57544,2147,43500,1634,3556,5592,34.5096669,-84.8738622
0500000US13131,26236,7336,19962,5473,11146,1857,30.8759076,-84.2450803
0500000US13133,18915,5810,15358,4362,8824,826,33.5767036,-83.1666253
0500000US13135,957062,262709,709484,188825,391206,146659,33.9587564,-84.0257351
0500000US13137,46031,1749,35878,1485,3141,4115,34.6343924,-83.5258749
0500000US13139,203136,14660,153844,11039,23100,36146,34.3175689,-83.8184997
