GEOID,POP,BPOP,VAP,BVAP,BVAP_TOT,HVAP,R16,L16,D16
0500000US20053,6376,254,5177,248,512,291,1969.0,106.99999999999999,521.0
0500000US20055,38470,1542,27176,1123,2361,12748,6350.0,424.0,3195.0
0500000US20057,34287,978,23674,714,1547,12133,5114.0,280.99999999999994,2149.0
0500000US20059,25996,305,19927,255,667,763,7185.0,568.0,2892.0
0500000US20061,36739,6303,25963,4543,9827,3639,4180.0,303.0,2599.0
0500000US20063,2718,5,2018,4,14,51,1140.0,40.99999999999999,149.0
0500000US20065,2415,57,1908,49,104,35,1025.0,37.99999999999999,188.0
0500000US20067,7352,10,5156,10,39,2415,1804.0,100.99999999999999,441.0
0500000US20069,5653,19,4050,7,21,506,1698.0,74.99999999999997,263.0
0500000US20071,1284,2,956,0,13,124,534.0,24.999999999999993,83.0
0500000US20073,6016,28,4729,23,55,110,2160.0,121.99999999999997,485.0
0500000US20075,2518,13,1792,9,28,689,705.0,30.999999999999993,121.0
0500000US20077,5485,17,4167,14,47,253,1996.0,116.99999999999997,393.0
0500000US20079,34024,650,25911,476,1181,2565,8668.0,684.0,5068.0
0500000US20081,3780,13,2640,8,30,688,1040.0,40.999999999999986,245.0
0500000US20083,1723,14,1295,7,15,44,855.0,20.999999999999993,124.0
0500000US20085,13232,103,9843,81,194,364,3939.0,212.99999999999997,1512.0
0500000US20087,18368,103,14077,83,231,333,5213.0,383.99999999999994,2518.0
0500000US20089,2932,5,2307,2,7,31,1223.0,47.999999999999986,179.99999999999997
0500000US20091,609863,28781,461998,20934,45677,34865,137482.0,15156.0,129847.0
0500000US20093,3983,41,2833,24,58,868,1075.0,40.999999999999986,174.0
0500000US20095,7470,38,5794,18,42,156,2530.0,113.99999999999997,599.0
0500000US20097,2460,43,1898,39,97,56,900.0,43.999999999999986,114.0
0500000US20099,20184,867,15103,649,1475,582,5319.0,297.99999999999994,2287.0
0500000US20101,1574,0,1237,0,2,83,718.0,32.99999999999999,106.0
0500000US20103,81881,6858,62172,5558,11814,3561,17638.0,1611.0,10209.0
0500000US20105,2939,8,2261,8,31,74,1179.0,40.999999999999986,215.0
0500000US20107,9591,67,7418,28,80,138,3484.0,118.99999999999997,736.0
0500000US20109,2762,5,2067,0,6,116,1132.0,46.999999999999986,149.0
0500000US20111,32179,651,25093,532,1218,4786,6544.0,670.0,4644.0
0500000US20113,30223,478,23584,404,957,1030,8549.0,574.0,3226.0
0500000US20115,11823,122,9237,97,243,275,4003.0,226.99999999999994,1204.0
0500000US20117,10038,42,7639,21,61,133,3307.0,203.99999999999994,1072.0
0500000US20119,4055,37,2985,21,55,465,1415.0,61.999999999999986,209.99999999999997
0500000US20121,34191,436,25740,340,803,683,9964.0,678.0,3974.0
0500000US20123,5796,19,4460,11,41,87,2308.0,88.99999999999999,477.0
0500000US20125,31486,1566,24064,1205,2651,1441,8679.0,406.99999999999994,2637.0
0500000US20127,5386,16,4230,6,33,146,1820.0,137.99999999999997,601.0
0500000US20129,2701,20,2043,18,44,391,995.0,32.999999999999986,147.0
0500000US20131,10273,64,7593,44,102,145,4124.0,163.99999999999997,725.0
0500000US20133,15904,148,11978,116,322,538,4431.0,239.99999999999997,1501.0
0500000US20135,2687,2,2150,2,13,172,1228.0,41.999999999999986,162.0
0500000US20137,5459,210,4400,200,418,227,1840.0,66.99999999999999,281.0
0500000US20139,15766,33,12113,19,73,257,4826.0,301.99999999999994,1753.0
0500000US20141,3500,1,2753,1,12,48,1460.0,45.999999999999986,233.0
0500000US20143,5735,30,4411,22,75,92,2283.0,144.0,424.0
0500000US20145,6253,249,4974,236,491,350,1904.0,130.99999999999997,579.0
0500000US20147,4981,19,3870,11,38,71,2233.0,86.99999999999997,300.0
0500000US20149,25348,286,17895,198,488,738,7612.0,542.0,2225.0
0500000US20151,9157,106,6982,96,218,457,2838.0,163.99999999999997,771.0
0500000US20153,2561,19,1983,10,28,84,1220.0,54.99999999999999,163.0
0500000US20155,61898,1863,48143,1525,3440,3946,15513.0,1280.0,6837.0
0500000US20157,4674,15,3679,15,42,49,2024.0,82.99999999999997,375.0
0500000US20159,9427,145,7242,138,311,807,2837.0,193.99999999999997,695.0
0500000US20161,71959,5011,59685,4062,8838,5634,10107.0,1468.0,9341.0
0500000US20163,4919,29,3833,29,76,74,2031.0,79.99999999999997,275.0
0500000US20165,2956,7,2371,4,9,87,1197.0,54.99999999999998,233.0
0500000US20167,6691,60,5178,45,102,131,2574.0,110.99999999999997,461.0
0500000US20169,54303,1830,41737,1400,3254,4010,13392.0,1322.0,6102.0
0500000US20171,5151,14,3802,11,37,630,1865.0,68.99999999999999,236.0
0500000US20173,523824,46531,392877,33239,71979,51217,104353.0,9214.0,69627.0
0500000US20175,21964,672,15257,506,1087,9103,3159.0,185.99999999999997,1628.0
0500000US20177,178909,14211,137135,10497,23252,14863,35934.0,3412.0,33926.0
0500000US20179,2447,3,1839,0,15,75,1197.0,37.999999999999986,126.99999999999999
0500000US20181,5927,103,4482,99,211,496,2089.0,110.99999999999999,347.0
0500000US20183,3570,17,2860,11,31,45,1661.0,54.99999999999998,297.0
0500000US20185,4072,14,3114,14,43,314,1490.0,61.99999999999998,304.0
0500000US20187,2084,14,1486,10,32,589,492.0,18.99999999999999,115.0
0500000US20189,5250,20,3757,14,51,1282,1599.0,48.999999999999986,220.0
0500000US20191,22382,205,16920,147,333,764,6984.0,419.99999999999994,2076.0
0500000US20193,7930,108,6052,92,197,430,2908.0,130.99999999999997,473.0
0500000US20195,2808,5,2225,5,18,32,1227.0,39.999999999999986,198.0
0500000US20197,6877,31,5196,24,54,171,2372.0,142.99999999999997,776.0
0500000US20199,1512,3,1124,3,8,53,721.0,14.999999999999995,45.99999999999999
0500000US20201,5530,13,4230,5,24,154,2194.0,123.99999999999997,387.0
0500000US20203,2152,3,1574,1,13,417,769.0,17.999999999999986,140.0
0500000US20205,8624,22,6605,11,49,160,2788.0,134.99999999999997,594.0
0500000US20207,3115,8,2452,7,26,38,1082.0,63.999999999999986,273.0
0500000US20209,169245,34589,123572,25548,53173,35156,15806.0,1725.0,30146.0
